timestamps,EngineSpeed,WheelBasedVehicleSpeed,EngineFuelRate,TransmissionOilTemperature1
2019-11-24 11:35:38.494050026+02:00,924.5,1.53515625,3.2,21.09375
2019-11-24 11:35:38.498100042+02:00,924.291773778754,1.53515625,3.2,21.09375
2019-11-24 11:35:38.498650074+02:00,924.2634961439454,1.5343828125041796,3.2,21.09375
2019-11-24 11:35:38.513499975+02:00,923.5,1.5135000000044816,3.2,21.09375
2019-11-24 11:35:38.533499956+02:00,921.5,1.4853749999983425,3.2,21.09375
2019-11-24 11:35:38.553499937+02:00,921.0,1.457250000002435,3.2,21.09375
2019-11-24 11:35:38.573499918+02:00,920.0,1.429124999996296,3.2,21.09375
2019-11-24 11:35:38.594049931+02:00,919.5,1.4002265624943366,3.2,21.09375
2019-11-24 11:35:38.598099947+02:00,919.1868556703771,1.39453125,3.2,21.09375
2019-11-24 11:35:38.598649979+02:00,919.144329897406,1.3936718750046442,3.2,21.09375
2019-11-24 11:35:38.613450050+02:00,918.0,1.3705468749973226,3.1925999999981958,21.09375
2019-11-24 11:35:38.633500099+02:00,916.0,1.3392187499981583,3.1825749999991926,21.09375
2019-11-24 11:35:38.653450012+02:00,913.5,1.308046874995049,3.1725999999989236,21.09375
2019-11-24 11:35:38.673500061+02:00,913.0,1.2767187499958845,3.1625749999999204,21.09375
2019-11-24 11:35:38.694050074+02:00,912.5,1.2446093749937075,3.1522999999999715,21.09375
2019-11-24 11:35:38.698100090+02:00,912.395886889564,1.23828125,3.1502750000021322,21.09375
2019-11-24 11:35:38.698649883+02:00,912.3817480719727,1.2382243126099792,3.1500000000000004,21.09375
2019-11-24 11:35:38.713500023+02:00,912.0,1.2366870030914696,3.1500000000000004,21.09375
2019-11-24 11:35:38.728300095+02:00,910.5200000000436,1.235154869699531,3.1500000000000004,21.09375
2019-11-24 11:35:38.733500004+02:00,910.0,1.2346165525617616,3.1500000000000004,21.09456254062697
2019-11-24 11:35:38.753499985+02:00,909.5,1.2325461020313004,3.1500000000000004,21.09768769688543
2019-11-24 11:35:38.773449898+02:00,907.5,1.2304808276281634,3.1500000000000004,21.100805040251732
2019-11-24 11:35:38.794049978+02:00,905.5,1.2283482635818637,3.1500000000000004,21.10402395119783
2019-11-24 11:35:38.811300039+02:00,905.5,1.2265625,3.1500000000000004,21.106719398469753
2019-11-24 11:35:38.811899900+02:00,905.5,1.2263464861753446,3.1500000000000004,21.106813153157393
2019-11-24 11:35:38.813549995+02:00,905.5,1.2257524481549227,3.1500000000000004,21.10707097854954
2019-11-24 11:35:38.833050013+02:00,904.0,1.218731998848382,3.1500000000000004,21.110118005900116
2019-11-24 11:35:38.853499889+02:00,902.0,1.2113695276493108,3.1500000000000004,21.1133134781743
2019-11-24 11:35:38.873500109+02:00,900.5,1.204169066821351,3.1500000000000004,21.116438634431624
2019-11-24 11:35:38.894049883+02:00,901.0,1.1967705933190438,3.1500000000000004,21.119649732486703
2019-11-24 11:35:38.898099899+02:00,900.2712082256388,1.1953125,3.1500000000000004,21.12028257662941
2019-11-24 11:35:38.898699999+02:00,900.1632390740756,1.1949845389808436,3.1500000000000004,21.12037633131705
2019-11-24 11:35:38.913500071+02:00,897.5,1.1868948338350254,3.157399999998705,21.1226889469474
2019-11-24 11:35:38.933500051+02:00,897.5,1.17596279984989,3.167400000000888,21.125814103205858
2019-11-24 11:35:38.953350067+02:00,898.0,1.165112756123521,3.1773249999995072,21.128915820791267
2019-11-24 11:35:38.973500013+02:00,897.0,1.154098731887574,3.1873999999979774,21.132064415720496
2019-11-24 11:35:38.994100094+02:00,895.5,1.1428387368832824,3.197699999999862,21.135283326666595
2019-11-24 11:35:38.998150110+02:00,895.6041131106231,1.140625,3.1997250000014863,21.135916170809303
2019-11-24 11:35:38.998699903+02:00,895.6182519280273,1.140625,3.2,21.136002112605926
2019-11-24 11:35:39.013550043+02:00,896.0,1.140625,3.2074249999998927,21.13832254112729
2019-11-24 11:35:39.033550023+02:00,895.0,1.140625,3.2174249999984377,21.14144769738461
2019-11-24 11:35:39.053550005+02:00,893.0,1.140625,3.22742500000062,21.144572853643066
2019-11-24 11:35:39.073549986+02:00,892.5,1.140625,3.237424999999165,21.147698009900388
2019-11-24 11:35:39.094099998+02:00,892.5,1.140625,3.247699999999862,21.150909107955467
2019-11-24 11:35:39.098150015+02:00,892.3958868893769,1.140625,3.249725000001486,21.151541952098174
2019-11-24 11:35:39.098700047+02:00,892.3817480719727,1.1404102636193565,3.25,21.151627893894798
2019-11-24 11:35:39.113549948+02:00,892.0,1.1346123813107323,3.257421289355039,21.153948322416163
2019-11-24 11:35:39.133549929+02:00,891.0,1.1268037856070643,3.267416291855734,21.157073478674622
2019-11-24 11:35:39.153549910+02:00,892.5,1.1189951899062371,3.2774112943527927,21.16019863493194
2019-11-24 11:35:39.173549891+02:00,891.5,1.1111865942025692,3.287406296853488,21.163323791190397
2019-11-24 11:35:39.194149971+02:00,889.5,1.103143740630916,3.297701149425204,21.16654270213536
2019-11-24 11:35:39.198199987+02:00,889.3956185566049,1.1015625,3.2997251374327767,21.167175546278067
2019-11-24 11:35:39.198750019+02:00,889.3814432989478,1.101254406669926,3.3000000000000003,21.16726148807469
2019-11-24 11:35:39.213550091+02:00,889.0,1.0929638951991234,3.3000000000000003,21.16957410370504
2019-11-24 11:35:39.233599901+02:00,888.5,1.08173249282922,3.3000000000000003,21.17270707285451
2019-11-24 11:35:39.253550053+02:00,888.0,1.0705571074354612,3.3000000000000003,21.175824416220816
2019-11-24 11:35:39.273600101+02:00,888.5,1.0593257050696336,3.3000000000000003,21.178957385369152
2019-11-24 11:35:39.294150114+02:00,889.5,1.0478142178556904,3.3000000000000003,21.18216848342423
2019-11-24 11:35:39.302799940+02:00,889.2717678099986,1.04296875,3.3000000000000003,21.18352011350627
2019-11-24 11:35:39.303349972+02:00,889.2572559367302,1.042180539181406,3.3000000000000003,21.183606055302896
2019-11-24 11:35:39.313100100+02:00,889.0,1.028207710951135,3.294889937104358,21.18512956897932
2019-11-24 11:35:39.333549976+02:00,888.5,0.9989005994516693,3.284171907755982,21.18832504125237
2019-11-24 11:35:39.353600025+02:00,889.0,0.9701667321829605,3.273663522011997,21.191458010400705
2019-11-24 11:35:39.373549938+02:00,888.5,0.9415761759693339,3.2632075471681565,21.194575353768148
2019-11-24 11:35:39.394150019+02:00,887.0,0.9120540978820311,3.252410901467657,21.197794264713107
2019-11-24 11:35:39.398200035+02:00,886.895618556644,0.90625,3.2502882599565144,21.198427108855814
2019-11-24 11:35:39.398750067+02:00,886.8814432989923,0.90625,3.25,21.198513050652437
2019-11-24 11:35:39.413549900+02:00,886.5,0.90625,3.2425999999981956,21.200825666283922
2019-11-24 11:35:39.433599949+02:00,887.0,0.90625,3.2325749999991924,21.203958635432258
2019-11-24 11:35:39.453599930+02:00,883.5,0.90625,3.2225750000013753,21.20708379168958
2019-11-24 11:35:39.473000050+02:00,883.5,0.90625,3.2128749999996,21.210115193260396
2019-11-24 11:35:39.494149923+02:00,883.0,0.90625,3.2022999999999713,21.21342004600312
2019-11-24 11:35:39.498199940+02:00,882.8928571429396,0.90625,3.200275000002132,21.21405289014469
2019-11-24 11:35:39.498749971+02:00,882.8783068782723,0.9059707031228145,3.2,21.21413883194245
2019-11-24 11:35:39.513050079+02:00,882.5,0.898708984375109,3.2,21.21637331866605
2019-11-24 11:35:39.533600092+02:00,881.5,0.8882734374994015,3.2,21.219584416721133
2019-11-24 11:35:39.553600073+02:00,881.5,0.8781171874971846,3.2,21.22270957297959
2019-11-24 11:35:39.573050022+02:00,882.0,0.8682402343721531,3.2,21.225748787440285
2019-11-24 11:35:39.594099998+02:00,880.5,0.8575507812491613,3.2,21.229038014400977
2019-11-24 11:35:39.598200083+02:00,880.2897435898545,0.85546875,3.2,21.22967867143356
2019-11-24 11:35:39.598750114+02:00,880.2615384614322,0.855232421873168,3.2,21.229764613231325
2019-11-24 11:35:39.613600016+02:00,879.5,0.8488515624987244,3.1925787106449612,21.232085041752686
2019-11-24 11:35:39.633049965+02:00,879.0,0.8404941406243059,3.1828585707151262,21.235124256213382
2019-11-24 11:35:39.653599977+02:00,878.5,0.8316640624993497,3.1725887056472075,21.238335354268465
2019-11-24 11:35:39.673049927+02:00,877.0,0.8233066406249312,3.1628685657173725,21.24137456872916
2019-11-24 11:35:39.694149971+02:00,878.0,0.8142402343762694,3.1523238380822303,21.244671608580866
2019-11-24 11:35:39.698199987+02:00,877.7851458884293,0.8125,3.1502998500746577,21.245304452723573
2019-11-24 11:35:39.698800087+02:00,877.7533156497353,0.8117549668881352,3.1500000000000004,21.245398207411213
2019-11-24 11:35:39.713000059+02:00,877.0,0.794122516558944,3.1500000000000004,21.24761706835392
2019-11-24 11:35:39.728250027+02:00,875.8591022445859,0.7751862582839893,3.1500000000000004,21.25
2019-11-24 11:35:39.733050108+02:00,875.5,0.7692259933800363,3.1500000000000004,21.250150000000076
2019-11-24 11:35:39.753000021+02:00,875.0,0.7444536423834278,3.1500000000000004,21.25077343750013
2019-11-24 11:35:39.773050070+02:00,874.5,0.7195571192045201,3.1500000000000004,21.251400000000103
2019-11-24 11:35:39.794150114+02:00,873.5,0.6933567880798491,3.1500000000000004,21.252059375000044
2019-11-24 11:35:39.811450005+02:00,872.1692307694144,0.671875,3.1500000000000004,21.25260000000003
2019-11-24 11:35:39.812000036+02:00,872.126923076781,0.671875,3.1500000000000004,21.252617187500164
2019-11-24 11:35:39.813649893+02:00,872.0,0.671875,3.1500000000000004,21.25266875000011
2019-11-24 11:35:39.833199978+02:00,873.0,0.671875,3.1500000000000004,21.253279687500026
2019-11-24 11:35:39.853049994+02:00,872.0,0.671875,3.1500000000000004,21.253900000000158
2019-11-24 11:35:39.873049974+02:00,870.5,0.671875,3.1500000000000004,21.254525000000058
2019-11-24 11:35:39.894150019+02:00,870.5,0.671875,3.1500000000000004,21.255184375
2019-11-24 11:35:39.898200035+02:00,870.3925729442146,0.671875,3.1500000000000004,21.2553109375001
2019-11-24 11:35:39.898750067+02:00,870.3779840848775,0.6715742187516255,3.1500000000000004,21.255328125000005
2019-11-24 11:35:39.913000107+02:00,870.0,0.6637812500014165,3.1500000000000004,21.25577343750001
2019-11-24 11:35:39.933000088+02:00,868.5,0.6528437499990292,3.1500000000000004,21.25639843750014
2019-11-24 11:35:39.953049898+02:00,867.5,0.6418789062493215,3.1500000000000004,21.257025000000112
2019-11-24 11:35:39.973649979+02:00,868.0,0.6306132812512395,3.1500000000000004,21.257668749999993
2019-11-24 11:35:39.994149923+02:00,866.5,0.6194023437477976,3.1500000000000004,21.25830937500018
2019-11-24 11:35:39.998199940+02:00,866.1785714288189,0.6171875,3.1500000000000004,21.258435937500053
2019-11-24 11:35:39.998800039+02:00,866.1309523812365,0.616953242129174,3.1500000000000004,21.258454687500034
2019-11-24 11:35:40.013050079+02:00,865.0,0.6113896176913759,3.1500000000000004,21.25890000000004
2019-11-24 11:35:40.033050060+02:00,865.0,0.6035810219877079,3.1500000000000004,21.259525000000167
2019-11-24 11:35:40.053100109+02:00,864.0,0.5957529047966983,3.1500000000000004,21.26015156250014
2019-11-24 11:35:40.073050022+02:00,863.5,0.5879638305832128,3.1500000000000004,21.260775000000194
2019-11-24 11:35:40.094199896+02:00,863.0,0.5797062406280753,3.1500000000000004,21.26143593750021
2019-11-24 11:35:40.098249912+02:00,863.1074270556338,0.578125,3.1500000000000004,21.261562500000082
2019-11-24 11:35:40.098799944+02:00,863.1220159151695,0.5779101562483189,3.1500000000000004,21.261579687500216
2019-11-24 11:35:40.113049984+02:00,863.5,0.5723437500010118,3.1500000000000004,21.262024999999994
2019-11-24 11:35:40.133049964+02:00,863.0,0.5645312499993065,3.1500000000000004,21.26265000000012
2019-11-24 11:35:40.153100014+02:00,862.0,0.5566992187495154,3.1500000000000004,21.263276562500096
2019-11-24 11:35:40.173049927+02:00,861.5,0.548906249998738,3.1500000000000004,21.26390000000015
2019-11-24 11:35:40.194200039+02:00,860.5,0.5406445312484268,3.1500000000000004,21.264560937500164
2019-11-24 11:35:40.198250055+02:00,860.3925729444077,0.5390625,3.1500000000000004,21.264687500000036
2019-11-24 11:35:40.198800087+02:00,860.3779840848775,0.5386927879990201,3.1500000000000004,21.26470468750017
2019-11-24 11:35:40.213049889+02:00,860.0,0.5291138862301461,3.1500000000000004,21.265150000000176
2019-11-24 11:35:40.233050108+02:00,859.0,0.5156698135743942,3.1500000000000004,21.265775000000076
2019-11-24 11:35:40.253099917+02:00,859.5,0.5021921307354013,3.1500000000000004,21.26640156250005
2019-11-24 11:35:40.273050070+02:00,859.0,0.48878166825799957,3.1500000000000004,21.267025000000103
2019-11-24 11:35:40.294199944+02:00,859.0,0.47456456142193754,3.1500000000000004,21.26768593750012
2019-11-24 11:35:40.302850008+02:00,860.1411609494857,0.46875,3.1500000000000004,21.267956249999997
2019-11-24 11:35:40.303400040+02:00,860.2137203168152,0.46830240885069413,3.1500000000000004,21.26797343750013
2019-11-24 11:35:40.313149929+02:00,861.5,0.46036783854069213,3.1449218750012142,21.26827812500005
2019-11-24 11:35:40.333050013+02:00,869.0,0.44417317708375276,3.1345572916679876,21.26890000000003
2019-11-24 11:35:40.353100061+02:00,871.5,0.4278564453144429,3.1241145833348374,21.269526562500005
2019-11-24 11:35:40.373100042+02:00,873.5,0.41158040364530907,3.1136979166658025,21.270151562500132
2019-11-24 11:35:40.394200087+02:00,875.5,0.3944091796894059,3.1027083333331915,21.270810937500073
2019-11-24 11:35:40.398849964+02:00,875.3766578248676,0.390625,3.100286458331788,21.270956250000154
2019-11-24 11:35:40.399399996+02:00,875.3620689655305,0.3899765782228239,3.1,21.27097343750006
2019-11-24 11:35:40.413049936+02:00,875.0,0.3738839285738794,3.0519366197151525,21.271400000000085
2019-11-24 11:35:40.433049917+02:00,873.5,0.3503049547258158,2.981514084488936,21.272025000000212
2019-11-24 11:35:40.453099966+02:00,874.0,0.3266670334489222,2.910915492941947,21.272651562500187
2019-11-24 11:35:40.473050117+02:00,874.0,0.30314700704684455,2.8406690140877418,21.273275000000012
2019-11-24 11:35:40.494199991+02:00,873.0,0.27821224220702073,2.766197183099468,21.273935937500028
2019-11-24 11:35:40.498250008+02:00,872.7851458884293,0.2734375,2.7519366197078328,21.274062500000127
2019-11-24 11:35:40.498800039+02:00,872.7559681697551,0.2736953124986068,2.75,21.274079687500034
2019-11-24 11:35:40.513050079+02:00,872.0,0.28037499999878585,2.735750000000655,21.27452500000004
2019-11-24 11:35:40.533099890+02:00,871.5,0.2897734374985351,2.7157000000026486,21.275151562500014
2019-11-24 11:35:40.553050041+02:00,871.0,0.29912499999946796,2.69575000000211,21.275775000000067
2019-11-24 11:35:40.573050022+02:00,870.5,0.3085000000015143,2.6757499999992,21.276400000000194
2019-11-24 11:35:40.594199896+02:00,870.0,0.31841406250188775,2.654599999999942,21.27706093750021
2019-11-24 11:35:40.598249912+02:00,869.7912371135848,0.3203125,2.650550000004264,21.277187500000082
2019-11-24 11:35:40.598799944+02:00,869.7628865978957,0.3199042968718058,2.6500000000000004,21.277204687500216
2019-11-24 11:35:40.613600016+02:00,869.0,0.3089199218737283,2.642603698151857,21.27766718750013
2019-11-24 11:35:40.633100033+02:00,868.0,0.29444726562191925,2.63285857071388,21.278276562500196
2019-11-24 11:35:40.653100014+02:00,866.0,0.27960351562407926,2.622863568216094,21.278901562500096
2019-11-24 11:35:40.673049927+02:00,864.5,0.26479687499760235,2.6128935532221074,21.27952500000015
2019-11-24 11:35:40.694200039+02:00,862.0,0.24909960937201103,2.6023238380787626,21.280185937500164
2019-11-24 11:35:40.698250055+02:00,862.1074270555923,0.24609375,2.6002998500746792,21.280312500000036
2019-11-24 11:35:40.698849916+02:00,862.1233421749394,0.24594881846304348,2.6,21.280331250000017
2019-11-24 11:35:40.713049889+02:00,862.5,0.24251877208371883,2.606272084807908,21.280775000000176
2019-11-24 11:35:40.728250027+02:00,862.5,0.23884717314514337,2.6129858657241605,21.28125
2019-11-24 11:35:40.733350039+02:00,862.5,0.23761525507925532,2.615238515901784,21.281409367031713
2019-11-24 11:35:40.753099918+02:00,861.5,0.2328445919830828,2.6239620141347855,21.282026523673863
2019-11-24 11:35:40.773050070+02:00,860.5,0.2280256183740056,2.632773851591384,21.2826499300036
2019-11-24 11:35:40.794199944+02:00,859.5,0.2229167816910153,2.6421157243831375,21.28331083445839
2019-11-24 11:35:40.811450005+02:00,858.6153846156286,0.21875,2.6497349823324226,21.283849870006524
2019-11-24 11:35:40.812050104+02:00,858.5846153848938,0.2182909706226072,2.6500000000000004,21.28386861906905
2019-11-24 11:35:40.813699961+02:00,858.5,0.21702863982921056,2.6509504608326755,21.28392017899123
2019-11-24 11:35:40.833300114+02:00,856.5,0.20203368015286857,2.6622407834125092,21.284532648367747
2019-11-24 11:35:40.853549957+02:00,856.5,0.18654143864916223,2.6739055299564765,21.285165429228748
2019-11-24 11:35:40.873100042+02:00,856.5,0.17158473142279182,2.685167050691626,21.28577633618331
2019-11-24 11:35:40.894249916+02:00,856.5,0.1554039458529963,2.697350230414766,21.286437240638104
2019-11-24 11:35:40.898250103+02:00,856.2877984084491,0.15234375,2.6996543778805515,21.28656223438844
2019-11-24 11:35:40.898849964+02:00,856.2559681697551,0.15201562500032628,2.7,21.286580983450968
2019-11-24 11:35:40.913100004+02:00,855.5,0.14422265625011738,2.714250000000382,21.28702627368646
2019-11-24 11:35:40.933049917+02:00,855.0,0.1333124999990291,2.7342000000023723,21.287649680016198
2019-11-24 11:35:40.953099966+02:00,855.5,0.12234765624932158,2.7542500000018375,21.28827621118961
2019-11-24 11:35:40.973099947+02:00,855.0,0.11141015625091319,2.774249999998927,21.28890117994107
2019-11-24 11:35:40.994199991+02:00,855.0,0.09987109375177664,2.7953499999973483,21.289560521973907
2019-11-24 11:35:40.998250008+02:00,855.1071428572116,0.09765625,2.7994000000005967,21.2896870781462
2019-11-24 11:35:40.998850107+02:00,855.1230158730663,0.09714088268418287,2.8000000000000003,21.289705827208728
2019-11-24 11:35:41.013099909+02:00,855.5,0.08490090892102696,2.8000000000000003,21.29015111744422
2019-11-24 11:35:41.033099890+02:00,855.5,0.06772199837920709,2.8000000000000003,21.29077608619568
2019-11-24 11:35:41.053149939+02:00,855.5,0.050500140552736245,2.8000000000000003,21.29140261736932
2019-11-24 11:35:41.073100090+02:00,855.5,0.033364177289317676,2.8000000000000003,21.29202602369883
2019-11-24 11:35:41.094249964+02:00,856.5,0.015197479388015217,2.8000000000000003,21.29268692815362
2019-11-24 11:35:41.098299980+02:00,856.1785714283652,0.01171875,2.8000000000000003,21.29281348432591
2019-11-24 11:35:41.098900080+02:00,856.1309523808011,0.011648437500069917,2.8000000000000003,21.29283223338844
2019-11-24 11:35:41.113149881+02:00,855.0,0.009978515625025153,2.792874999999809,21.29327752362393
2019-11-24 11:35:41.133100033+02:00,855.5,0.007640624999791953,2.782899999998814,21.29390092995367
2019-11-24 11:35:41.153150082+02:00,856.5,0.005291015624854623,2.7728749999990816,21.294527461127082
2019-11-24 11:35:41.173150063+02:00,856.5,0.0029472656251956827,2.7628750000005367,21.29515242987854
2019-11-24 11:35:41.194250107+02:00,856.0,0.00047460937538070826,2.752325000001326,21.29581177191138
2019-11-24 11:35:41.198299885+02:00,855.8928571427884,0.0,2.7502999999997018,21.295938328083672
2019-11-24 11:35:41.198899984+02:00,855.8769841269337,0.0,2.75,21.2959570771462
2019-11-24 11:35:41.213150024+02:00,855.5,0.0,2.75,21.296402367381692
2019-11-24 11:35:41.233099937+02:00,856.0,0.0,2.75,21.29702577371143
2019-11-24 11:35:41.253149986+02:00,854.0,0.0,2.75,21.297652304884842
2019-11-24 11:35:41.273149967+02:00,852.0,0.0,2.75,21.2982772736363
2019-11-24 11:35:41.294250011+02:00,852.5,0.0,2.75,21.298936615669366
2019-11-24 11:35:41.302900076+02:00,852.5,0.0,2.75,21.299206914654295
